Client_ID,Age,Annual_Income,Years_Employed,Home_Ownership,Loan_Amount,Loan_Purpose,Interest_Rate,Credit_History_Length_Years,Previous_Defaults,Monthly_Income,Estimated_Monthly_Payment,DTI_Ratio,Default_On_File
CL_04128,37,33800.0,4,OWN,32765,EDUCATION,19.72,3,1,2816.6666666666665,1634.4274166666667,0.5802700887573965,1
CL_04129,55,25700.0,12,MORTGAGE,17752,PERSONAL,11.05,15,0,2141.6666666666665,821.3998333333334,0.3835329961089495,0
CL_04130,38,13200.0,2,RENT,2762,VENTURE,15.21,12,0,1100.0,132.58750833333332,0.12053409848484847,1
CL_04131,60,36000.0,16,MORTGAGE,18377,VENTURE,18.66,22,0,3000.0,908.5895083333331,0.30286316944444436,0
CL_04132,42,20500.0,10,RENT,18571,DEBT_CONSOLIDATION,7.34,1,0,1708.3333333333333,830.5879749999999,0.48619783902439023,0
CL_04133,44,19000.0,0,OWN,1002,PERSONAL,18.19,13,0,1583.3333333333333,49.344325,0.031164836842105262,1
CL_04134,39,63300.0,17,RENT,28765,MEDICAL,15.56,16,0,5275.0,1385.0347499999998,0.26256582938388623,0
CL_04135,57,59500.0,16,OWN,1763,VENTURE,7.51,24,0,4958.333333333333,78.97505416666667,0.015927742016806724,0
CL_04136,59,27100.0,8,OWN,25841,PERSONAL,14.97,7,0,2258.3333333333335,1237.8915708333332,0.5481438690036899,1
CL_04137,41,14200.0,19,MORTGAGE,11921,MEDICAL,18.12,7,0,1183.3333333333333,586.7118833333333,0.49581285915492956,1
CL_04138,28,22100.0,6,RENT,20224,DEBT_CONSOLIDATION,16.99,6,0,1841.6666666666667,985.8357333333333,0.5352954208144797,1
CL_04139,48,65900.0,4,OWN,22730,EDUCATION,16.41,3,0,5491.666666666667,1102.4997083333333,0.20075867223065247,0
CL_04140,25,48100.0,15,RENT,19807,PERSONAL,7.42,12,0,4008.3333333333335,886.5283083333334,0.22117130353430353,0
CL_04141,37,27400.0,6,RENT,22765,VENTURE,7.86,9,1,2283.3333333333335,1023.0970416666668,0.448071697080292,1
CL_04142,57,37600.0,12,RENT,27989,DEBT_CONSOLIDATION,13.22,26,0,3133.3333333333335,1320.381075,0.4213982154255319,1
CL_04143,56,10500.0,12,MORTGAGE,14054,PERSONAL,13.7,11,0,875.0,665.80825,0.7609237142857144,1
CL_04144,74,10000.0,14,RENT,3475,DEBT_CONSOLIDATION,19.15,6,0,833.3333333333334,172.5192708333333,0.20702312499999997,0
CL_04145,39,118900.0,16,OWN,6997,MEDICAL,12.03,12,1,9908.333333333334,326.6141291666667,0.03296357905803196,0
CL_04146,47,49200.0,16,RENT,7786,PERSONAL,9.54,16,1,4100.0,355.3660166666666,0.0866746382113821,1
CL_04147,73,36400.0,18,OWN,22722,EDUCATION,7.86,22,0,3033.3333333333335,1021.16455,0.3366476538461538,0
CL_04148,54,28600.0,9,RENT,12084,MEDICAL,5.81,22,0,2383.3333333333335,532.7533500000001,0.22353287412587414,1
CL_04149,31,12600.0,1,RENT,22418,EDUCATION,6.03,22,1,1050.0,990.4085583333334,0.9432462460317461,1
CL_04150,74,65900.0,13,RENT,5465,DEBT_CONSOLIDATION,13.61,6,0,5491.666666666667,258.6994375,0.047107636570561454,0
CL_04151,65,18400.0,2,OWN,5946,EDUCATION,7.64,12,0,1533.3333333333333,266.67810000000003,0.17392050000000003,0
CL_04152,67,55400.0,6,RENT,11514,MEDICAL,17.77,4,0,4616.666666666667,565.001575,0.12238301263537905,1
CL_04153,32,39300.0,10,MORTGAGE,31789,MEDICAL,13.95,18,0,3275.0,1509.3152291666665,0.4608596119592875,0
CL_04154,74,35200.0,16,RENT,4661,MEDICAL,17.97,17,1,2933.3333333333335,229.1075708333333,0.0781048536931818,1
CL_04155,41,16600.0,14,OWN,3564,DEBT_CONSOLIDATION,11.41,8,0,1383.3333333333333,165.44385000000003,0.11959796385542171,0
CL_04156,74,16800.0,18,RENT,5927,VENTURE,13.94,13,0,1400.0,281.384325,0.20098880357142856,0
CL_04157,31,45900.0,10,RENT,18139,DEBT_CONSOLIDATION,12.88,5,0,3825.0,853.1376333333334,0.22304251851851853,1
CL_04158,59,38100.0,14,MORTGAGE,7179,MEDICAL,19.8,3,0,3175.0,358.35175,0.11286669291338582,0
CL_04159,48,37400.0,14,RENT,18288,DEBT_CONSOLIDATION,16.95,25,0,3116.6666666666665,891.159,0.2859333689839572,0
CL_04160,25,43100.0,5,MORTGAGE,3454,PERSONAL,13.93,19,1,3591.6666666666665,163.96425833333333,0.045651301624129934,0
CL_04161,37,11400.0,14,RENT,20871,PERSONAL,14.1,5,0,950.0,992.2421250000001,1.0444653947368423,1
CL_04162,40,66800.0,8,MORTGAGE,23188,VENTURE,8.73,18,0,5566.666666666667,1050.5130166666665,0.18871491317365266,0
CL_04163,61,29300.0,4,MORTGAGE,14119,DEBT_CONSOLIDATION,16.02,6,0,2441.6666666666665,682.5359916666667,0.2795369249146758,0
CL_04164,66,73300.0,18,RENT,24872,DEBT_CONSOLIDATION,19.74,9,0,6108.333333333333,1240.9055333333333,0.20314960982264665,0
CL_04165,32,10900.0,4,MORTGAGE,25120,PERSONAL,6.94,17,0,908.3333333333334,1119.3053333333332,1.2322627522935778,0
CL_04166,26,51100.0,12,RENT,30315,MEDICAL,14.56,11,0,4258.333333333333,1447.036,0.33981275929549903,0
CL_04167,37,50800.0,17,MORTGAGE,30084,EDUCATION,12.77,15,0,4233.333333333333,1413.5719499999998,0.3339146338582677,0
CL_04168,71,14900.0,19,MORTGAGE,4843,MEDICAL,17.76,19,0,1241.6666666666667,237.62986666666666,0.19137975838926172,0
CL_04169,39,24700.0,16,OWN,4675,VENTURE,5.0,16,0,2058.3333333333335,204.53125,0.09936740890688259,0
CL_04170,46,19200.0,14,RENT,13049,EDUCATION,7.05,26,1,1600.0,582.0397708333334,0.3637748567708334,1
CL_04171,68,61000.0,13,MORTGAGE,34773,MEDICAL,5.56,1,0,5083.333333333333,1529.4324500000002,0.30087195737704925,0
CL_04172,64,43700.0,15,RENT,1231,DEBT_CONSOLIDATION,7.44,15,0,3641.6666666666665,55.10776666666667,0.015132567505720826,0
CL_04173,64,94800.0,3,MORTGAGE,12845,DEBT_CONSOLIDATION,15.62,21,0,7900.0,618.8078750000001,0.07833011075949368,0
CL_04174,72,41000.0,16,MORTGAGE,23960,PERSONAL,7.1,5,0,3416.6666666666665,1069.215,0.3129409756097561,0
CL_04175,52,56400.0,19,RENT,17230,DEBT_CONSOLIDATION,14.33,20,0,4700.0,820.794125,0.17463704787234044,0
CL_04176,26,73400.0,13,MORTGAGE,19517,DEBT_CONSOLIDATION,18.02,5,0,6116.666666666667,959.7484749999999,0.15690710762942778,0
CL_04177,56,50600.0,17,MORTGAGE,29412,VENTURE,5.52,16,1,4216.666666666667,1293.1476,0.3066753201581027,1
CL_04178,58,28800.0,5,MORTGAGE,19074,EDUCATION,5.4,8,0,2400.0,837.6664999999999,0.3490277083333333,0
CL_04179,31,25800.0,7,RENT,18607,MEDICAL,19.85,24,1,2150.0,929.1870625000001,0.4321800290697675,0
CL_04180,53,34600.0,8,RENT,19587,MEDICAL,15.1,6,0,2883.3333333333335,939.359875,0.3257895520231214,0
CL_04181,44,58600.0,0,RENT,10089,VENTURE,7.11,12,0,4883.333333333333,450.2636625,0.09220416296928328,0
CL_04182,43,22900.0,12,RENT,8882,EDUCATION,9.6,4,0,1908.3333333333333,405.61133333333333,0.21254742358078604,0
CL_04183,35,53700.0,2,RENT,27445,DEBT_CONSOLIDATION,19.78,16,0,4475.0,1369.7342083333333,0.30608585661080073,0
CL_04184,47,44100.0,5,MORTGAGE,32820,VENTURE,8.41,11,0,3675.0,1482.5067500000002,0.4034031972789116,0
CL_04185,31,17100.0,16,MORTGAGE,17555,DEBT_CONSOLIDATION,16.29,13,0,1425.0,850.6128958333334,0.5969213304093568,1
CL_04186,71,52200.0,7,RENT,6524,MEDICAL,8.62,20,0,4350.0,295.2653666666667,0.06787709578544061,0
CL_04187,70,39500.0,5,MORTGAGE,22241,VENTURE,10.98,15,0,3291.6666666666665,1028.4609083333332,0.31244382025316453,0
CL_04188,37,26100.0,15,OWN,23201,VENTURE,18.21,21,0,2175.0,1142.7459208333332,0.5254004233716475,0
CL_04189,71,39200.0,0,RENT,20817,VENTURE,5.43,5,0,3266.6666666666665,914.4734625,0.27994085586734696,0
CL_04190,73,26700.0,9,RENT,11090,MEDICAL,9.61,13,0,2225.0,506.48954166666675,0.22763574906367046,0
CL_04191,34,42100.0,17,MORTGAGE,33266,MEDICAL,12.31,2,0,3508.3333333333335,1556.7101916666668,0.44371786935866986,0
CL_04192,47,32800.0,13,RENT,18743,PERSONAL,14.38,12,0,2733.3333333333335,893.2601416666666,0.32680249085365853,0
CL_04193,38,14500.0,4,MORTGAGE,31914,MEDICAL,5.42,6,0,1208.3333333333333,1401.82245,1.1601289241379311,1
CL_04194,48,33400.0,16,RENT,17483,MEDICAL,11.16,29,0,2783.3333333333335,809.7542833333332,0.29092968263473046,0
CL_04195,71,27800.0,13,RENT,20826,DEBT_CONSOLIDATION,10.16,23,0,2316.6666666666665,955.9133999999999,0.4126244892086331,0
CL_04196,67,53200.0,17,RENT,14196,MEDICAL,5.4,3,0,4433.333333333333,623.441,0.14062578947368423,1
CL_04197,67,61600.0,3,RENT,27496,EDUCATION,10.33,10,0,5133.333333333333,1264.0140333333331,0.24623649999999997,0
CL_04198,24,26800.0,19,RENT,12159,DEBT_CONSOLIDATION,18.98,20,1,2233.3333333333335,602.782425,0.2699025783582089,1
CL_04199,27,22600.0,1,RENT,28780,PERSONAL,9.12,25,0,1883.3333333333333,1308.5306666666665,0.6947950442477876,0
CL_04200,65,13300.0,6,RENT,18104,EDUCATION,13.78,4,0,1108.3333333333333,858.2804666666666,0.7743883909774436,1
CL_04201,55,22300.0,6,MORTGAGE,19384,PERSONAL,9.47,10,0,1858.3333333333333,884.1527,0.47577723766816143,0
CL_04202,68,29900.0,6,RENT,14966,VENTURE,6.6,27,0,2491.6666666666665,664.7398333333334,0.2667852173913044,0
CL_04203,29,16300.0,12,OWN,28203,VENTURE,9.35,7,0,1358.3333333333333,1284.9991874999998,0.946011671779141,1
CL_04204,28,62100.0,18,RENT,32797,VENTURE,12.06,18,1,5175.0,1531.3465916666667,0.295912384863124,0
CL_04205,72,42500.0,5,RENT,14696,MEDICAL,9.44,21,0,3541.6666666666665,670.1376,0.1892153223529412,1
CL_04206,65,33800.0,19,RENT,27865,MEDICAL,14.36,22,0,2816.6666666666665,1327.7672499999999,0.4713966568047337,0
CL_04207,37,36000.0,16,MORTGAGE,23574,DEBT_CONSOLIDATION,19.24,14,1,3000.0,1171.2349,0.3904116333333333,0
CL_04208,37,43600.0,17,MORTGAGE,19115,EDUCATION,6.04,18,0,3633.3333333333335,844.5644166666666,0.2324489220183486,0
CL_04209,69,53100.0,0,RENT,2580,EDUCATION,15.76,1,0,4425.0,124.442,0.02812248587570621,0
CL_04210,53,59000.0,12,RENT,27572,VENTURE,5.02,25,0,4916.666666666667,1206.5047666666667,0.2453908,1
CL_04211,52,30200.0,18,OWN,5590,VENTURE,5.02,23,0,2516.6666666666665,244.60908333333336,0.09719566225165564,0
CL_04212,28,33400.0,15,OWN,19236,MEDICAL,6.99,24,0,2783.3333333333335,857.5248500000001,0.30809276047904194,0
CL_04213,39,40300.0,9,RENT,17465,PERSONAL,12.2,21,0,3358.3333333333335,816.48875,0.24312320099255583,0
CL_04214,58,32500.0,12,MORTGAGE,4012,EDUCATION,5.72,21,0,2708.3333333333335,176.7286,0.06525363692307692,0
CL_04215,23,61300.0,9,MORTGAGE,24576,EDUCATION,15.83,17,0,5108.333333333333,1186.0992,0.23218907667210445,0
CL_04216,25,75800.0,13,RENT,6301,PERSONAL,5.44,3,0,6316.666666666667,276.82393333333334,0.04382436939313984,0
CL_04217,33,44600.0,8,MORTGAGE,26773,EDUCATION,12.43,15,0,3716.6666666666665,1254.2034958333334,0.33745385538116596,0
CL_04218,67,21100.0,10,MORTGAGE,24946,EDUCATION,15.14,14,0,1758.3333333333333,1196.78435,0.6806356492890995,0
CL_04219,66,49300.0,2,MORTGAGE,25491,MEDICAL,8.56,7,0,4108.333333333333,1153.0429,0.2806595294117647,0
CL_04220,51,45700.0,7,OWN,6381,EDUCATION,13.69,10,0,3808.3333333333335,302.2732875,0.07937154157549234,0
CL_04221,36,20000.0,11,MORTGAGE,18328,VENTURE,8.93,25,1,1666.6666666666667,831.8620999999999,0.49911725999999995,1
CL_04222,70,45700.0,2,RENT,25469,VENTURE,8.21,29,0,3808.3333333333335,1148.3335375,0.30153178227571115,0
CL_04223,52,26200.0,6,RENT,9770,DEBT_CONSOLIDATION,17.28,29,0,2183.3333333333335,477.42733333333337,0.2186690076335878,0
CL_04224,42,56800.0,13,MORTGAGE,10106,MEDICAL,9.99,8,0,4733.333333333333,463.14955833333335,0.09784849823943663,0
CL_04225,49,49000.0,6,RENT,25737,MEDICAL,17.21,11,0,4083.3333333333335,1256.9307374999999,0.30781977244897957,0
CL_04226,42,41500.0,6,MORTGAGE,1774,VENTURE,8.25,28,0,3458.3333333333335,80.01479166666667,0.023136807228915663,0
CL_04227,63,37200.0,13,RENT,1056,MEDICAL,10.34,5,1,3100.0,48.5496,0.01566116129032258,1
CL_04228,23,10100.0,11,RENT,24055,MEDICAL,6.54,3,0,841.6666666666666,1067.8415416666664,1.268722623762376,1
CL_04229,74,17500.0,0,OWN,26765,DEBT_CONSOLIDATION,12.45,25,0,1458.3333333333333,1254.0517708333334,0.8599212142857144,1
CL_04230,30,33600.0,4,OWN,33648,PERSONAL,10.72,20,0,2800.0,1552.2944,0.5543908571428572,0
CL_04231,62,90400.0,10,MORTGAGE,1545,EDUCATION,5.09,9,0,7533.333333333333,67.6516875,0.0089803125,0
CL_04232,41,51000.0,0,MORTGAGE,31765,DEBT_CONSOLIDATION,11.97,19,0,4250.0,1481.9696041666666,0.3486987303921569,0
CL_04233,36,107800.0,12,MORTGAGE,7395,PERSONAL,6.12,7,1,8983.333333333334,326.98224999999996,0.03639876623376623,0
CL_04234,32,38200.0,16,MORTGAGE,15501,EDUCATION,17.55,1,0,3183.3333333333335,759.2260625,0.2385003337696335,0
CL_04235,22,35600.0,2,RENT,27991,VENTURE,12.41,10,0,2966.6666666666665,1311.0284625000002,0.44191970646067424,1
CL_04236,61,85400.0,9,MORTGAGE,4388,PERSONAL,15.35,27,0,7116.666666666667,210.89825,0.02963441451990632,0
CL_04237,44,33000.0,18,MORTGAGE,11821,EDUCATION,17.32,12,0,2750.0,577.8498833333333,0.2101272303030303,1
CL_04238,55,20100.0,6,RENT,1571,DEBT_CONSOLIDATION,5.77,15,0,1675.0,69.23527916666667,0.04133449502487563,0
CL_04239,50,43900.0,19,RENT,19124,EDUCATION,10.06,21,0,3658.3333333333335,876.9947666666667,0.2397252209567198,0
CL_04240,50,71200.0,2,MORTGAGE,17731,MEDICAL,5.38,25,0,5933.333333333333,778.5386583333334,0.13121438061797755,0
CL_04241,67,22100.0,11,RENT,18228,EDUCATION,5.74,27,0,1841.6666666666667,803.0953,0.4360698461538461,1
CL_04242,55,51700.0,9,RENT,20049,VENTURE,5.57,25,1,4308.333333333333,881.9053875000001,0.20469757543520312,0
CL_04243,39,34300.0,11,RENT,5592,DEBT_CONSOLIDATION,12.17,22,0,2858.3333333333335,261.35609999999997,0.09143653644314867,0
CL_04244,70,47600.0,14,RENT,32230,PERSONAL,11.76,11,0,3966.6666666666665,1500.8436666666666,0.37836394957983194,0
CL_04245,28,43800.0,5,OWN,11691,EDUCATION,5.92,6,0,3650.0,515.9627999999999,0.14135967123287668,0
CL_04246,46,28300.0,18,MORTGAGE,17599,DEBT_CONSOLIDATION,8.94,3,0,2358.3333333333335,798.8479416666665,0.338734109540636,0
CL_04247,69,34100.0,4,OWN,9477,VENTURE,8.67,28,0,2841.6666666666665,429.1106625,0.15100668475073314,0
CL_04248,60,29400.0,19,MORTGAGE,9052,PERSONAL,9.45,9,0,2450.0,412.8089166666667,0.16849343537414965,0
CL_04249,27,39000.0,1,MORTGAGE,4059,EDUCATION,14.61,17,0,3250.0,193.83416250000002,0.059641280769230774,1
CL_04250,50,21900.0,18,MORTGAGE,29797,VENTURE,15.46,23,0,1825.0,1433.4840083333336,0.785470689497717,0
CL_04251,27,25200.0,18,RENT,33818,MEDICAL,10.09,19,0,2100.0,1551.2598416666667,0.7386951626984127,0
CL_04252,23,28300.0,3,MORTGAGE,16410,DEBT_CONSOLIDATION,16.82,2,1,2358.3333333333335,798.7567500000001,0.3386954416961131,1
CL_04253,21,45900.0,19,MORTGAGE,12495,DEBT_CONSOLIDATION,11.27,21,0,3825.0,579.2994375,0.1514508333333333,0
CL_04254,56,15500.0,4,OWN,8857,EDUCATION,12.84,5,1,1291.6666666666667,416.4266166666667,0.3223948,0
CL_04255,45,34100.0,6,OWN,8826,VENTURE,7.18,18,0,2841.6666666666665,394.15445,0.13870537829912025,0
CL_04256,57,23700.0,3,RENT,14791,PERSONAL,8.49,12,1,1975.0,668.6148291666667,0.3385391540084388,1
CL_04257,21,28400.0,10,RENT,5533,PERSONAL,15.91,24,1,2366.6666666666665,267.2208458333333,0.11291021654929578,1
CL_04258,35,24400.0,2,MORTGAGE,20706,PERSONAL,19.66,15,0,2033.3333333333333,1032.3666500000002,0.5077213032786886,1
CL_04259,57,40800.0,4,RENT,27965,PERSONAL,15.57,14,0,3400.0,1346.6312708333332,0.3960680208333333,0
CL_04260,33,33000.0,19,RENT,17907,EDUCATION,5.81,2,0,2750.0,789.4748625000001,0.2870817681818182,1
CL_04261,60,55700.0,14,RENT,26230,EDUCATION,7.14,24,0,4641.666666666667,1170.9509166666664,0.2522694973070017,0
CL_04262,28,46200.0,17,RENT,20337,DEBT_CONSOLIDATION,11.69,22,1,3850.0,946.4331375,0.24582678896103896,0
CL_04263,25,14400.0,15,MORTGAGE,19492,VENTURE,15.99,10,0,1200.0,942.0321166666666,0.7850267638888888,1
CL_04264,29,20400.0,15,MORTGAGE,34972,MEDICAL,7.49,20,0,1700.0,1566.3084499999998,0.9213579117647057,0
CL_04265,21,32700.0,9,OWN,23840,EDUCATION,16.26,3,0,2725.0,1154.8493333333333,0.42379792048929665,0
CL_04266,56,35400.0,0,RENT,29638,PERSONAL,13.34,9,0,2950.0,1399.65455,0.4744591694915254,0
CL_04267,55,21500.0,10,RENT,4334,MEDICAL,16.62,15,0,1791.6666666666667,210.5962833333333,0.11754211162790695,0
CL_04268,22,79400.0,16,MORTGAGE,1711,DEBT_CONSOLIDATION,13.36,22,0,6616.666666666667,80.81623333333333,0.012214040302267002,0
CL_04269,60,61000.0,14,RENT,10104,PERSONAL,14.04,21,1,5083.333333333333,480.1084,0.09444755409836067,1
CL_04270,43,13500.0,6,OWN,6710,VENTURE,8.73,29,0,1125.0,303.9909583333333,0.27021418518518514,0
CL_04271,29,44700.0,5,RENT,31351,MEDICAL,15.8,29,0,3725.0,1512.6857499999999,0.4060901342281879,0
CL_04272,54,35300.0,14,OWN,16977,DEBT_CONSOLIDATION,17.66,26,0,2941.6666666666665,832.2974250000001,0.28293396883852695,0
CL_04273,66,76600.0,14,MORTGAGE,34099,EDUCATION,18.07,3,0,6383.333333333333,1677.5287208333336,0.2627982330287207,0
CL_04274,34,14200.0,6,OWN,4834,VENTURE,5.44,19,0,1183.3333333333333,212.37373333333335,0.1794707605633803,1
CL_04275,24,125000.0,2,MORTGAGE,9899,PERSONAL,14.37,6,0,10416.666666666666,471.72859583333326,0.0452859452,0
CL_04276,50,21900.0,13,OWN,25996,MEDICAL,19.84,26,0,1825.0,1298.0669333333333,0.7112695525114155,0
CL_04277,51,45600.0,8,MORTGAGE,6804,DEBT_CONSOLIDATION,13.8,20,0,3800.0,322.623,0.08490078947368421,0
CL_04278,58,25200.0,2,MORTGAGE,8733,MEDICAL,7.57,4,1,2100.0,391.4203375,0.1863906369047619,0
CL_04279,31,29000.0,5,MORTGAGE,34020,VENTURE,18.16,11,0,2416.6666666666665,1674.918,0.6930695172413793,1
CL_04280,55,13200.0,19,MORTGAGE,10190,EDUCATION,8.96,8,0,1100.0,462.626,0.4205690909090909,1
CL_04281,28,74500.0,8,OWN,15122,EDUCATION,5.68,18,0,6208.333333333333,665.8720666666667,0.10725456107382551,0
CL_04282,23,30900.0,0,RENT,6827,VENTURE,11.46,22,0,2575.0,317.0572583333333,0.12312903236245955,0
CL_04283,34,32200.0,8,RENT,20939,PERSONAL,6.5,13,0,2683.3333333333335,929.168125,0.3462738354037267,0
CL_04284,33,145400.0,11,RENT,9484,MEDICAL,6.73,15,1,12116.666666666666,421.7613833333333,0.03480836726272352,0
CL_04285,65,64600.0,3,RENT,28357,PERSONAL,11.95,16,0,5383.333333333333,1322.7358958333332,0.2457094543343653,0
CL_04286,52,24300.0,15,OWN,8552,DEBT_CONSOLIDATION,14.19,25,0,2025.0,406.89703333333335,0.20093680658436214,0
CL_04287,54,25200.0,4,RENT,2444,PERSONAL,18.58,3,0,2100.0,120.75396666666666,0.05750188888888889,0
CL_04288,65,42400.0,16,MORTGAGE,23406,VENTURE,15.58,5,0,3533.3333333333335,1127.19395,0.31901715566037736,0
CL_04289,39,57700.0,16,MORTGAGE,25288,EDUCATION,17.64,27,0,4808.333333333333,1239.5334666666668,0.25778858925476605,0
CL_04290,58,103900.0,5,OWN,8793,VENTURE,11.18,7,0,8658.333333333334,407.33572499999997,0.04704551203079884,0
CL_04291,36,13800.0,14,MORTGAGE,7677,VENTURE,9.78,1,0,1150.0,351.15877499999993,0.30535545652173907,0
CL_04292,22,56200.0,0,RENT,26498,MEDICAL,13.89,8,0,4683.333333333333,1257.4405083333334,0.2684926352313167,1
CL_04293,60,61900.0,12,OWN,14268,VENTURE,15.43,6,0,5158.333333333333,686.23135,0.13303354119547658,0
CL_04294,37,22600.0,15,RENT,11634,DEBT_CONSOLIDATION,13.52,4,0,1883.3333333333333,550.2882,0.29218842477876106,0
CL_04295,54,29300.0,1,MORTGAGE,7420,MEDICAL,8.97,11,0,2441.6666666666665,336.8989166666667,0.13797907849829355,0
CL_04296,62,13700.0,18,RENT,5378,MEDICAL,10.55,6,0,1141.6666666666667,247.724125,0.21698463503649632,1
CL_04297,36,26900.0,1,RENT,19046,PERSONAL,11.72,18,0,2241.6666666666665,886.5913,0.39550541263940525,1
CL_04298,58,41700.0,11,OWN,1998,VENTURE,5.21,20,0,3475.0,87.587325,0.025204985611510793,0
CL_04299,22,94500.0,11,MORTGAGE,29757,PERSONAL,18.2,24,0,7875.0,1465.53225,0.18609933333333334,0
CL_04300,22,99900.0,7,RENT,5302,PERSONAL,12.67,20,0,8325.0,248.90680833333332,0.029898715715715715,0
CL_04301,46,19600.0,11,MORTGAGE,8830,MEDICAL,16.27,21,0,1633.3333333333333,427.7767083333334,0.26190410714285717,0
CL_04302,33,87100.0,10,MORTGAGE,19908,PERSONAL,7.58,2,0,7258.333333333333,892.3761000000001,0.12294504247990816,0
CL_04303,67,11300.0,1,RENT,7735,PERSONAL,13.35,19,1,941.6666666666666,365.3176041666666,0.38794789823008846,1
CL_04304,51,25600.0,0,MORTGAGE,33898,MEDICAL,18.89,19,0,2133.3333333333335,1679.222175,0.78713539453125,1
CL_04305,54,30300.0,3,MORTGAGE,12609,MEDICAL,8.21,18,0,2525.0,568.5082875,0.22515179702970298,0
CL_04306,59,42200.0,8,OWN,34954,EDUCATION,10.19,28,0,3516.6666666666665,1604.8255250000002,0.4563484905213271,0
CL_04307,23,38700.0,6,MORTGAGE,24599,VENTURE,10.82,24,0,3225.0,1135.858825,0.35220428682170546,0
CL_04308,28,45200.0,9,MORTGAGE,25373,EDUCATION,10.75,11,0,3766.6666666666665,1170.8582291666667,0.31084731747787614,0
CL_04309,43,32500.0,19,MORTGAGE,12004,MEDICAL,14.01,3,1,2708.3333333333335,570.2400166666666,0.21055016,1
CL_04310,34,64600.0,13,RENT,30219,DEBT_CONSOLIDATION,10.91,11,1,5383.333333333333,1396.4955375,0.2594109357585139,0
CL_04311,47,55000.0,0,MORTGAGE,3150,PERSONAL,15.11,1,0,4583.333333333333,151.081875,0.032963318181818184,0
CL_04312,74,30500.0,4,OWN,24226,PERSONAL,12.27,2,0,2541.6666666666665,1133.2720916666667,0.44587754426229514,0
CL_04313,49,60200.0,12,RENT,15144,MEDICAL,7.36,24,0,5016.666666666667,677.4416,0.1350381926910299,0
CL_04314,59,125600.0,5,RENT,27289,PERSONAL,19.23,1,0,10466.666666666666,1355.6947791666664,0.12952497890127387,0
CL_04315,73,24200.0,16,MORTGAGE,21906,EDUCATION,8.59,1,0,2016.6666666666667,991.1552250000001,0.4914819297520661,1
CL_04316,59,99200.0,14,RENT,13458,PERSONAL,13.44,13,0,8266.666666666666,636.1148000000001,0.07694937096774195,0
CL_04317,21,25600.0,6,OWN,32435,DEBT_CONSOLIDATION,5.91,27,0,2133.3333333333335,1431.3295208333332,0.6709357128906249,0
CL_04318,37,84600.0,7,RENT,28994,VENTURE,18.78,1,1,7050.0,1434.9613833333333,0.20354062174940898,1
CL_04319,61,26200.0,1,MORTGAGE,8892,EDUCATION,18.92,10,0,2183.3333333333335,440.59860000000003,0.20180088549618322,0
CL_04320,50,57500.0,17,RENT,6553,VENTURE,10.47,29,0,4791.666666666667,301.6291291666667,0.06294868782608697,0
CL_04321,73,40400.0,6,RENT,20988,VENTURE,6.81,13,0,3366.6666666666665,934.05345,0.2774416188118812,0
CL_04322,33,12400.0,19,OWN,28223,DEBT_CONSOLIDATION,16.55,8,0,1033.3333333333333,1370.5794374999998,1.326367197580645,1
CL_04323,41,114600.0,15,MORTGAGE,29172,DEBT_CONSOLIDATION,8.93,22,0,9550.0,1324.04415,0.1386433664921466,0
CL_04324,39,21200.0,18,RENT,32145,DEBT_CONSOLIDATION,15.51,7,0,1766.6666666666667,1547.1120625,0.8757238089622642,0
CL_04325,73,17000.0,8,RENT,8154,DEBT_CONSOLIDATION,18.73,20,0,1416.6666666666667,403.38517500000006,0.28474247647058826,1
CL_04326,39,24700.0,11,RENT,16479,EDUCATION,13.85,12,0,2058.3333333333335,781.7225625000001,0.3797842408906883,0
CL_04327,45,165800.0,13,RENT,21366,DEBT_CONSOLIDATION,17.92,8,0,13816.666666666666,1049.7828,0.07597945476477684,0
CL_04328,42,17100.0,6,MORTGAGE,1177,EDUCATION,8.37,13,0,1425.0,53.146454166666665,0.037295757309941516,0
CL_04329,51,40400.0,1,MORTGAGE,11802,PERSONAL,18.66,2,0,3366.6666666666665,583.51055,0.17331996534653465,0
CL_04330,37,18500.0,16,RENT,8774,VENTURE,8.4,9,0,1541.6666666666667,396.2923333333334,0.2570544864864865,0
CL_04331,43,20500.0,10,RENT,17625,PERSONAL,8.39,20,0,1708.3333333333333,795.9890625000002,0.46594481707317087,1
CL_04332,52,13900.0,17,MORTGAGE,29575,PERSONAL,18.2,17,1,1158.3333333333333,1456.5687500000001,1.2574694244604319,1
CL_04333,30,43900.0,11,RENT,10788,MEDICAL,13.32,18,1,3658.3333333333335,509.3734,0.1392364646924829,1
CL_04334,30,33000.0,2,MORTGAGE,14749,PERSONAL,16.99,24,0,2750.0,718.9522958333333,0.2614371984848485,0
